lambda_1,lambda_tv,r2,mse
0.11623838383838385,0.00016768329368110083,0.007776101391638868,1.123656008176555
0.11623838383838385,0.00021209508879201905,-0.0008249202792272037,1.1333963396586735
0.11623838383838385,0.0002682695795279727,-0.012259144782132747,1.1463451661075723
0.11623838383838385,0.000339322177189533,-0.02959699492359391,1.165979625132034
0.11623838383838385,0.00042919342601287783,-0.05164402661559997,1.190947054013688
0.11623838383838385,0.0005428675439323859,-0.08001668189377309,1.2230780121733895
0.11623838383838385,0.0006866488450042998,-0.10194332490485869,1.2479091054307732
0.11623838383838385,0.000868511373751353,-0.10720415455865173,1.2538667958842775
0.11623838383838385,0.0010985411419875584,-0.10084612532405446,1.2466665684359792
0.11623838383838385,0.0013894954943731374,-0.09297320295345601,1.2377507818518845
0.11623838383838385,0.001757510624854793,-0.08328552950417079,1.226779858361925
0.11623838383838385,0.0022229964825261957,-0.07146463923130364,1.2133931475643593
0.11623838383838385,0.002811768697974231,-0.05720537880936538,1.197245074868532
0.11623838383838385,0.005689866029018299,0.001369523277623963,1.1309112153931538
0.11623838383838385,0.0071968567300115215,0.011300993251870506,1.119664201566699
0.11623838383838385,0.009102981779915217,0.009768435588574431,1.121399765111031
0.11623838383838385,0.011513953993264481,0.009344435112852545,1.1218799296008028
0.11623838383838385,0.014563484775012445,0.008455956585777802,1.122886097902618
0.11623838383838385,0.018420699693267165,0.010577368783967311,1.1204836788864485
0.11623838383838385,0.023299518105153717,0.012364833659643693,1.1184594425726737
0.11623838383838385,0.029470517025518096,0.012409795853037031,1.1184085245905346
0.11623838383838385,0.037275937203149416,0.008766541304992548,1.1225343724641532
0.11623838383838385,0.04714866363457394,0.0036095614713191893,1.128374456927226
0.11623838383838385,0.05963623316594643,0.0005573382553099027,1.1318309841886387
0.11623838383838385,0.07543120063354623,-0.0007554417710435857,1.1333176578780098
0.11623838383838385,0.09540954763499944,-0.0007554417712363204,1.133317657878228
0.11623838383838385,0.1206792640639329,-0.0007554417712287709,1.1333176578782196
0.11623838383838385,0.15264179671752334,-0.0007554417711816974,1.133317657878166
0.11623838383838385,0.19306977288832497,-0.0007554417712165584,1.1333176578782056
0.11623838383838385,0.244205309454865,-0.000755441771169485,1.1333176578781523
0.11623838383838385,0.30888435964774846,-0.0007554417720094797,1.1333176578791035
0.11623838383838385,0.3906939937054621,-0.0007554417710138317,1.133317657877976
0.11623838383838385,0.49417133613238384,-0.0007554417711759243,1.1333176578781596
0.11623838383838385,0.6250551925273976,-0.0007554417712400952,1.1333176578782322
0.11623838383838385,0.7906043210907702,-0.0007554417711961303,1.1333176578781825
0.11623838383838385,1.0,-0.0007554417710669004,1.1333176578780362
0.12128787878787879,1e-05,0.036116923065284356,1.0915611003690364
0.12128787878787879,1.2648552168552958e-05,0.03572478827350645,1.0920051781779
0.12128787878787879,2.559547922699533e-05,0.03347727864264294,1.094550397763617
0.12128787878787879,3.237457542817647e-05,0.03223996862453338,1.0959516045252924
0.12128787878787879,4.094915062380427e-05,0.030669348338532854,1.0977302725491163
0.12128787878787879,5.1794746792312125e-05,0.028673537160963658,1.0999904531635993
0.12128787878787879,6.55128556859551e-05,0.026134652848953444,1.102865643546795
0.12128787878787879,8.286427728546843e-05,0.022899802555381155,1.1065289890608692
0.12128787878787879,0.00010481131341546853,0.018770755160865238,1.1112049789452096
0.12128787878787879,0.00016768329368110083,0.00671111863497964,1.1248620608374542
0.12128787878787879,0.00021209508879201905,-0.002014256270378212,1.134743217650699
0.12128787878787879,0.0002682695795279727,-0.013295622080111036,1.1475189374154853
0.12128787878787879,0.000339322177189533,-0.030636093996170954,1.1671563655004422
0.12128787878787879,0.00042919342601287783,-0.05249428920290078,1.1919099442102334
0.12128787878787879,0.0006866488450042998,-0.09855201246763468,1.244068572461314
0.12128787878787879,0.0010985411419875584,-0.09666443484236598,1.241930962248027
0.12128787878787879,0.0013894954943731374,-0.08881296686343987,1.2330394719504238
0.12128787878787879,0.001757510624854793,-0.07915252248440496,1.2220993843518662
0.12128787878787879,0.0022229964825261957,-0.0673661945389441,1.208751814081858
0.12128787878787879,0.002811768697974231,-0.053150518643722,1.1926530992128044
0.12128787878787879,0.004498432668969444,-0.016706970929517118,1.1513821608633354
0.12128787878787879,0.005689866029018299,0.005211531747489451,1.1265602862261739
0.12128787878787879,0.0071968567300115215,0.01141662141486377,1.1195332570487893
0.12128787878787879,0.009102981779915217,0.009693440324221703,1.1214846944092398
0.12128787878787879,0.011513953993264481,0.009061963411917562,1.122199818110181
0.12128787878787879,0.014563484775012445,0.008029967564623153,1.1233685143448233
0.12128787878787879,0.018420699693267165,0.009735967048519978,1.1214365345036652
0.12128787878787879,0.023299518105153717,0.01099797527307611,1.1200073579580492
0.12128787878787879,0.029470517025518096,0.009471316170598376,1.1217362416055228
0.12128787878787879,0.037275937203149416,0.005690907987997651,1.1260174107788283
0.12128787878787879,0.04714866363457394,0.0006588732599448477,1.1317159996391248
0.12128787878787879,0.05963623316594643,-0.0007554417712514194,1.1333176578782451
0.12128787878787879,0.07543120063354623,-0.0007554417712356543,1.1333176578782274
0.12128787878787879,0.09540954763499944,-0.000755441771249199,1.1333176578782425
0.12128787878787879,0.1206792640639329,-0.0007554417712467565,1.1333176578782398
0.12128787878787879,0.15264179671752334,-0.0007554417712423156,1.1333176578782347
0.12128787878787879,0.19306977288832497,-0.0007554417712354322,1.1333176578782271
0.12128787878787879,0.244205309454865,-0.0007554417711823636,1.1333176578781667
0.12128787878787879,0.30888435964774846,-0.0007554417712023476,1.1333176578781896
0.12128787878787879,0.3906939937054621,-0.0007554417712007933,1.1333176578781878
0.12128787878787879,0.49417133613238384,-0.0007554417711905792,1.133317657878176
0.12128787878787879,0.6250551925273976,-0.0007554417712383188,1.1333176578782302
0.12128787878787879,0.7906043210907702,-0.0007554417711972405,1.1333176578781836
0.12128787878787879,1.0,-0.0007554417711821415,1.1333176578781665
0.12633737373737372,1e-05,0.03538390989387785,1.0923912100401283
0.12633737373737372,1.2648552168552958e-05,0.03489694482936201,1.0929426795434156
0.12633737373737372,2.0235896477251556e-05,0.0334992828804882,1.094525478797147
0.12633737373737372,2.559547922699533e-05,0.03250891253070587,1.0956470357314374
0.12633737373737372,4.094915062380427e-05,0.029657955054548824,1.0988756371606438
0.12633737373737372,5.1794746792312125e-05,0.02763181297780326,1.1011701663703795
0.12633737373737372,6.55128556859551e-05,0.025054404346394832,1.1040889840870964
0.12633737373737372,0.00010481131341546853,0.0175804558765128,1.1125529478303238
0.12633737373737372,0.00013257113655901095,0.012220324798266957,1.1186230933883297
0.12633737373737372,0.00016768329368110083,0.0053447031419752156,1.1264094746626339
0.12633737373737372,0.00021209508879201905,-0.003505121160238378,1.136431565707242
0.12633737373737372,0.0002682695795279727,-0.014943837353431855,1.1493854788253755
0.12633737373737372,0.000339322177189533,-0.03198473407489644,1.1686836493417738
0.12633737373737372,0.00042919342601287783,-0.05378448506557976,1.1933710421890837
0.12633737373737372,0.0005428675439323859,-0.07718239914431768,1.2198682942410122
0.12633737373737372,0.000868511373751353,-0.09903501252982405,1.2446155517495472
0.12633737373737372,0.0010985411419875584,-0.09271100390568865,1.2374538513548716
0.12633737373737372,0.0013894954943731374,-0.08488108381951576,1.228586763230195
0.12633737373737372,0.001757510624854793,-0.07524784104309723,1.2176774804169834
0.12633737373737372,0.0022229964825261957,-0.06349622149276524,1.2043692160906998
0.12633737373737372,0.002811768697974231,-0.04932424778564681,1.1883199922954875
0.12633737373737372,0.0035564803062231283,-0.032505713951798576,1.1692736393325827
0.12633737373737372,0.004498432668969444,-0.013005267021071631,1.147190121301449
0.12633737373737372,0.005689866029018299,0.008825286199671156,1.1224678460945021
0.12633737373737372,0.0071968567300115215,0.0111912901513338,1.1197884361756483
0.12633737373737372,0.009102981779915217,0.00927751485369277,1.1219557142612802
0.12633737373737372,0.011513953993264481,0.008465958825105702,1.1228747707451774
0.12633737373737372,0.014563484775012445,0.007546315159102535,1.1239162323871872
0.12633737373737372,0.018420699693267165,0.008575104033635927,1.1227511679278086
0.12633737373737372,0.023299518105153717,0.009311713041514236,1.1219169861080194
0.12633737373737372,0.029470517025518096,0.00641782226694998,1.1251942078725894
0.12633737373737372,0.037275937203149416,0.0024956168557922487,1.1296359570400214
0.12633737373737372,0.04714866363457394,-0.0007554417712378747,1.1333176578782298
0.12633737373737372,0.05963623316594643,-0.0007554417712556383,1.1333176578782498
0.12633737373737372,0.07543120063354623,-0.0007554417712680728,1.1333176578782638
0.12633737373737372,0.09540954763499944,-0.0007554417712207773,1.1333176578782105
0.12633737373737372,0.1206792640639329,-0.0007554417711344019,1.1333176578781126
0.12633737373737372,0.15264179671752334,-0.0007554417712449801,1.1333176578782378
0.12633737373737372,0.19306977288832497,-0.0007554417712489769,1.1333176578782422
0.12633737373737372,0.244205309454865,-0.0007554417711617134,1.1333176578781434
0.12633737373737372,0.30888435964774846,-0.0007554417711921335,1.133317657878178
0.12633737373737372,0.3906939937054621,-0.0007554417711070904,1.1333176578780815
0.12633737373737372,0.49417133613238384,-0.0007554417711941319,1.1333176578781803
0.12633737373737372,0.6250551925273976,-0.000755441770532661,1.133317657877431
0.12633737373737372,0.7906043210907702,-0.0007554417712001271,1.133317657878187
0.12633737373737372,1.0,-0.0007554417712596351,1.1333176578782542
0.13138686868686866,1e-05,0.03415762244864384,1.0937799341552412
0.13138686868686866,1.5998587196060572e-05,0.03303755731745006,1.0950483655203596
0.13138686868686866,2.0235896477251556e-05,0.032244425196533255,1.0959465576261898
0.13138686868686866,2.559547922699533e-05,0.031239000003305817,1.0970851636008359
0.13138686868686866,3.237457542817647e-05,0.029963841728678164,1.0985292320804108
0.13138686868686866,4.094915062380427e-05,0.02834508688146986,1.1003624106728451
0.13138686868686866,5.1794746792312125e-05,0.026288691142380527,1.1026912010100434
0.13138686868686866,6.55128556859551e-05,0.023672712844248323,1.1056536974144118
0.13138686868686866,8.286427728546843e-05,0.02034066488411923,1.1094271156068005
0.13138686868686866,0.00010481131341546853,0.016088745386948378,1.1142422534965248
0.13138686868686866,0.00013257113655901095,0.010650551407044073,1.120400802335874
0.13138686868686866,0.00021209508879201905,-0.0052973776566001,1.138461228350074
0.13138686868686866,0.0002682695795279727,-0.016893618450859682,1.1515935321163984
0.13138686868686866,0.000339322177189533,-0.03364268053962083,1.17056121095759
0.13138686868686866,0.00042919342601287783,-0.055663365850434854,1.1954988035597895
0.13138686868686866,0.000868511373751353,-0.09529298624223004,1.240377848619531
0.13138686868686866,0.0010985411419875584,-0.08898582999049864,1.2332352328987182
0.13138686868686866,0.0013894954943731374,-0.08117751058949874,1.2243926067323851
0.13138686868686866,0.001757510624854793,-0.0715715395929184,1.213514208177567
0.13138686868686866,0.0022229964825261957,-0.059854084134282504,1.200244633391973
0.13138686868686866,0.002811768697974231,-0.04572570786845631,1.1842447820488027
0.13138686868686866,0.0035564803062231283,-0.028962522156392945,1.165261108738819
0.13138686868686866,0.004498432668969444,-0.009534806499326365,1.1432599561221302
0.13138686868686866,0.005689866029018299,0.01219890885152064,1.1186473461373978
0.13138686868686866,0.0071968567300115215,0.010624808476672798,1.1204299552301151
0.13138686868686866,0.009102981779915217,0.008520545157178483,1.1228129537902705
0.13138686868686866,0.011513953993264481,0.007556352419071266,1.1239048655701962
0.13138686868686866,0.014563484775012445,0.007268992275944908,1.1242302900553223
0.13138686868686866,0.018420699693267165,0.007094863271587704,1.124427484561742
0.13138686868686866,0.023299518105153717,0.006338407244628308,1.1252841423794042
0.13138686868686866,0.029470517025518096,0.0032490968506837525,1.1287826694660292
0.13138686868686866,0.037275937203149416,-0.0007554417709461081,1.1333176578778992
0.13138686868686866,0.04714866363457394,-0.000755441771115084,1.1333176578780906
0.13138686868686866,0.05963623316594643,-0.0007554417712416495,1.133317657878234
0.13138686868686866,0.07543120063354623,-0.0007554417712360983,1.1333176578782278
0.13138686868686866,0.09540954763499944,-0.0007554417712507533,1.1333176578782442
0.13138686868686866,0.1206792640639329,-0.0007554417711921335,1.133317657878178
0.13138686868686866,0.15264179671752334,-0.000755441771239207,1.1333176578782314
0.13138686868686866,0.19306977288832497,-0.0007554417710629036,1.1333176578780315
0.13138686868686866,0.244205309454865,-0.0007554417711359562,1.1333176578781143
0.13138686868686866,0.30888435964774846,-0.0007554417711927996,1.1333176578781787
0.13138686868686866,0.3906939937054621,-0.0007554417712218875,1.1333176578782116
0.13138686868686866,0.49417133613238384,-0.000755441771204568,1.133317657878192
0.13138686868686866,0.6250551925273976,-0.00075544177122433,1.1333176578782143
0.13138686868686866,0.7906043210907702,-0.0007554417712023476,1.1333176578781896
0.13138686868686866,1.0,-0.000755441771050247,1.1333176578780173
0.13643636363636363,1e-05,0.032629812557467996,1.0955101210273566
0.13643636363636363,1.5998587196060572e-05,0.0314930671389676,1.0967974421864786
0.13643636363636363,2.0235896477251556e-05,0.030688144240660686,1.0977089869014063
0.13643636363636363,2.559547922699533e-05,0.02966773940205225,1.0988645567574469
0.13643636363636363,3.237457542817647e-05,0.02837337398554407,1.1003303765981856
0.13643636363636363,4.094915062380427e-05,0.026730759611194532,1.1021905752019925
0.13643636363636363,5.1794746792312125e-05,0.024643965211664454,1.1045537908715102
0.13643636363636363,6.55128556859551e-05,0.02198953457462549,1.1075598330942182
0.13643636363636363,8.286427728546843e-05,0.01860941687452311,1.1113876884476228
0.13643636363636363,0.00010481131341546853,0.014295506215380782,1.1162730289818317
0.13643636363636363,0.00016768329368110083,0.001707681602994282,1.1305282638894154
0.13643636363636363,0.00021209508879201905,-0.007391481901658947,1.1408327221429653
0.13643636363636363,0.0002682695795279727,-0.019144905365083842,1.154143029332546
0.13643636363636363,0.000339322177189533,-0.035610244577515715,1.172789402755584
0.13643636363636363,0.0006866488450042998,-0.08943660258675568,1.2337457158016354
0.13643636363636363,0.0010985411419875584,-0.08548906597367245,1.2292752800068425
0.13643636363636363,0.0013894954943731374,-0.07770224347011956,1.2204569982631819
0.13643636363636363,0.001757510624854793,-0.06812352558611168,1.2096094628267855
0.13643636363636363,0.002811768697974231,-0.04235540353294143,1.1804280399593445
0.13643636363636363,0.0035564803062231283,-0.025647424166123534,1.1615068857457178
0.13643636363636363,0.005689866029018299,0.01144224745932576,1.119504236523416
0.13643636363636363,0.0071968567300115215,0.009717618528181426,1.1214573135084325
0.13643636363636363,0.009102981779915217,0.007422544530406361,1.1240563979393021
0.13643636363636363,0.011513953993264481,0.006333243823945067,1.1252899897578856
0.13643636363636363,0.014563484775012445,0.006043645697122679,1.1256179486748368
0.13643636363636363,0.018420699693267165,0.005295115948595219,1.1264656302821952
0.13643636363636363,0.023299518105153717,0.0031671539468463017,1.128875466702977
0.13643636363636363,0.029470517025518096,-3.4182386848824464e-05,1.1325008589260386
0.13643636363636363,0.037275937203149416,-0.0007554417712301031,1.133317657878221
0.13643636363636363,0.04714866363457394,-0.0007554417712514194,1.133317657878245
0.13643636363636363,0.05963623316594643,-0.0007554417712067885,1.1333176578781945
0.13643636363636363,0.07543120063354623,-0.0007554417712334338,1.1333176578782247
0.13643636363636363,0.09540954763499944,-0.0007554417712507533,1.1333176578782442
0.13643636363636363,0.1206792640639329,-0.0007554417712407613,1.133317657878233
0.13643636363636363,0.15264179671752334,-0.0007554417712338779,1.1333176578782251
0.13643636363636363,0.19306977288832497,-0.0007554417711859163,1.133317657878171
0.13643636363636363,0.244205309454865,-0.000755441771094878,1.133317657878068
0.13643636363636363,0.30888435964774846,-0.0007554417712187789,1.1333176578782083
0.13643636363636363,0.3906939937054621,-0.0007554417711508332,1.1333176578781312
0.13643636363636363,0.49417133613238384,-0.0007554417712278827,1.1333176578782185
0.13643636363636363,0.6250551925273976,-0.0007554417708333094,1.1333176578777715
0.13643636363636363,0.7906043210907702,-0.000755441771204346,1.1333176578781918
0.13643636363636363,1.0,-0.000755441771080001,1.1333176578780508
0.14148585858585858,1e-05,0.030801116674566198,1.0975810498961656
0.14148585858585858,1.2648552168552958e-05,0.030291789942785585,1.0981578431412113
0.14148585858585858,1.5998587196060572e-05,0.029646750170775227,1.0988883262673976
0.14148585858585858,2.0235896477251556e-05,0.02883134839812629,1.0998117379108785
0.14148585858585858,2.559547922699533e-05,0.027794813134672802,1.100985574862498
0.14148585858585858,3.237457542817647e-05,0.026481438866455376,1.102472921508287
0.14148585858585858,4.094915062380427e-05,0.0248149142448415,1.1043601975620858
0.14148585858585858,5.1794746792312125e-05,0.022697461442420575,1.106758132712416
0.14148585858585858,6.55128556859551e-05,0.02000494385653173,1.109807306963055
0.14148585858585858,0.00010481131341546853,0.012200584432898065,1.1186454486049109
0.14148585858585858,0.00013257113655901095,0.006607313517341895,1.124979616204017
0.14148585858585858,0.00021209508879201905,-0.009786784625683609,1.1435453118125218
0.14148585858585858,0.0002682695795279727,-0.021697591654780135,1.157033849933048
0.14148585858585858,0.000339322177189533,-0.03788712847731435,1.1753678875890148
0.14148585858585858,0.00042919342601287783,-0.054336616439064844,1.1939963100706472
0.14148585858585858,0.0005428675439323859,-0.06790715746575438,1.2093644341203027
0.14148585858585858,0.0006866488450042998,-0.08608511327526158,1.229950281014707
0.14148585858585858,0.0010985411419875584,-0.08156849975988778,1.2248353871683895
0.14148585858585858,0.0013894954943731374,-0.07420028383281463,1.2164911615277754
0.14148585858585858,0.001757510624854793,-0.06490366199276054,1.205963089183445
0.14148585858585858,0.0022229964825261957,-0.05325507626508985,1.192771506761358
0.14148585858585858,0.002811768697974231,-0.03921356029313672,1.176870021413221
0.14148585858585858,0.004498432668969444,-0.0032692575116122224,1.1361644590529263
0.14148585858585858,0.005689866029018299,0.010344643807879472,1.1207472311129174
0.14148585858585858,0.0071968567300115215,0.008469219121853055,1.1228710785825176
0.14148585858585858,0.011513953993264481,0.0047965534933269716,1.1270302333915327
0.14148585858585858,0.014563484775012445,0.004195003748565296,1.1277114657080156
0.14148585858585858,0.018420699693267165,0.0024230787114692953,1.1297181037428017
0.14148585858585858,0.023299518105153717,-0.0001192603658726199,1.1325972065169678
0.14148585858585858,0.029470517025518096,-0.0007554417712403172,1.1333176578782325
0.14148585858585858,0.037275937203149416,-0.0007554417708071082,1.133317657877742
0.14148585858585858,0.04714866363457394,-0.0007554417712498651,1.1333176578782433
0.14148585858585858,0.05963623316594643,-0.0007554417712489769,1.1333176578782422
0.14148585858585858,0.07543120063354623,-0.0007554417712505312,1.133317657878244
0.14148585858585858,0.09540954763499944,-0.0007554417712896111,1.1333176578782884
0.14148585858585858,0.1206792640639329,-0.0007554417712378747,1.1333176578782298
0.14148585858585858,0.15264179671752334,-0.0007554417711244099,1.1333176578781012
0.14148585858585858,0.19306977288832497,-0.000755441771244092,1.133317657878237
0.14148585858585858,0.244205309454865,-0.0007554417710695649,1.133317657878039
0.14148585858585858,0.30888435964774846,-0.0007554417712072325,1.133317657878195
0.14148585858585858,0.3906939937054621,-0.0007554417712374306,1.1333176578782294
0.14148585858585858,0.49417133613238384,-0.0007554417712374306,1.1333176578782294
0.14148585858585858,0.6250551925273976,-0.0007554417709032535,1.1333176578778508
0.14148585858585858,0.7906043210907702,-0.0007554417712059003,1.1333176578781936
0.14148585858585858,1.0,-0.0007554417711757022,1.1333176578781594
0.14653535353535352,1e-05,0.0286700888392194,1.0999943582574512
0.14653535353535352,1.2648552168552958e-05,0.028153458188063918,1.1005794229147259
0.14653535353535352,1.5998587196060572e-05,0.027499497268019923,1.101320008903383
0.14653535353535352,2.0235896477251556e-05,0.02667079564468966,1.102258482124343
0.14653535353535352,2.559547922699533e-05,0.025620539174580403,1.1034478578231344
0.14653535353535352,3.237457542817647e-05,0.024288103903308267,1.1049567903333986
0.14653535353535352,4.094915062380427e-05,0.022597417698750122,1.1068714284653338
0.14653535353535352,5.1794746792312125e-05,0.020449792300177072,1.1093035329387333
0.14653535353535352,8.286427728546843e-05,0.014240778314082436,1.116335006258528
0.14653535353535352,0.00013257113655901095,0.0041331161918097825,1.1277815510235147
0.14653535353535352,0.00016768329368110083,-0.003136148863613464,1.1360137185474077
0.14653535353535352,0.00021209508879201905,-0.012483512419648513,1.1465992539644445
0.14653535353535352,0.0002682695795279727,-0.02455195658763465,1.1602663101779873
0.14653535353535352,0.000339322177189533,-0.03976142675937888,1.177490459448764
0.14653535353535352,0.0006866488450042998,-0.08290540557882986,1.2263493824046736
0.14653535353535352,0.000868511373751353,-0.08337461451857875,1.2268807437687554
0.14653535353535352,0.0010985411419875584,-0.07755078641796942,1.2202854788844733
0.14653535353535352,0.0013894954943731374,-0.07029490911661007,1.2120684724853135
0.14653535353535352,0.001757510624854793,-0.06129359172608817,1.2018748212524115
0.14653535353535352,0.0022229964825261957,-0.05019089543187727,1.1893014379510747
0.14653535353535352,0.002811768697974231,-0.036300118389859914,1.1735706587354202
0.14653535353535352,0.0035564803062231283,-0.019702503078021794,1.1547744876366315
0.14653535353535352,0.004498432668969444,-0.00048048036219849877,1.1330062744901488
0.14653535353535352,0.0071968567300115215,0.006880001672699199,1.1246708071896852
0.14653535353535352,0.011513953993264481,0.002946227305404947,1.1291256577620414
0.14653535353535352,0.014563484775012445,0.0019409346335568234,1.1302641136612415
0.14653535353535352,0.018420699693267165,-0.000755441755334596,1.13331765786022
0.14653535353535352,0.023299518105153717,-0.0007554417712489769,1.1333176578782422
0.14653535353535352,0.029470517025518096,-0.0007554417712478667,1.1333176578782411
0.14653535353535352,0.037275937203149416,-0.0007554417712523076,1.1333176578782462
0.14653535353535352,0.04714866363457394,-0.0007554417712511974,1.1333176578782447
0.14653535353535352,0.05963623316594643,-0.0007554417712509753,1.1333176578782445
0.14653535353535352,0.07543120063354623,-0.0007554417712674066,1.133317657878263
0.14653535353535352,0.09540954763499944,-0.0007554417712274386,1.133317657878218
0.14653535353535352,0.1206792640639329,-0.0007554417712500872,1.1333176578782436
0.14653535353535352,0.15264179671752334,-0.0007554417711621575,1.133317657878144
0.14653535353535352,0.19306977288832497,-0.0007554417712110073,1.1333176578781994
0.14653535353535352,0.244205309454865,-0.0007554417710908812,1.1333176578780635
0.14653535353535352,0.30888435964774846,-0.0007554417712025696,1.1333176578781898
0.14653535353535352,0.3906939937054621,-0.0007554417711908012,1.1333176578781763
0.14653535353535352,0.49417133613238384,-0.0007554417712463124,1.1333176578782393
0.14653535353535352,0.6250551925273976,-0.0007554417709780825,1.1333176578779356
0.14653535353535352,0.7906043210907702,-0.0007554417712118955,1.1333176578782003
0.14653535353535352,1.0,-0.0007554417711670425,1.1333176578781496
0.1515848484848485,1e-05,0.026237876032172314,1.1027487471989346
0.1515848484848485,1.5998587196060572e-05,0.025050498726710613,1.104093407053556
0.1515848484848485,2.0235896477251556e-05,0.024209975640703707,1.1050452676335394
0.1515848484848485,2.559547922699533e-05,0.023144535007228795,1.1062518388226013
0.1515848484848485,3.237457542817647e-05,0.021793346044750472,1.1077820091783042
0.1515848484848485,4.094915062380427e-05,0.0200784559618985,1.1097240572862581
0.1515848484848485,6.55128556859551e-05,0.015131015943272597,1.1153268458401513
0.1515848484848485,0.00010481131341546853,0.007106383172031716,1.1244144387105326
0.1515848484848485,0.00016768329368110083,-0.00601003485008289,1.139268285646668
0.1515848484848485,0.00021209508879201905,-0.015481985238434692,1.149994910935526
0.1515848484848485,0.0002682695795279727,-0.026225047921293765,1.1621610227846186
0.1515848484848485,0.000339322177189533,-0.037301693253900314,1.1747049043580022
0.1515848484848485,0.00042919342601287783,-0.04861641226894009,1.187518395365335
0.1515848484848485,0.0005428675439323859,-0.06198082337765953,1.2026530850851815
0.1515848484848485,0.0006866488450042998,-0.07989748996257551,1.2229430318228818
0.1515848484848485,0.000868511373751353,-0.07945746092608497,1.222444715594742
0.1515848484848485,0.0010985411419875584,-0.07372249882641224,1.2159500880928242
0.1515848484848485,0.0013894954943731374,-0.06657905078973081,1.2078604035803144
0.1515848484848485,0.001757510624854793,-0.05771987750237506,1.1978277251639042
0.1515848484848485,0.0035564803062231283,-0.01707237150885188,1.151795963188533
0.1515848484848485,0.004498432668969444,0.0020799833626800046,1.1301066462386893
0.1515848484848485,0.005689866029018299,0.007126405179972983,1.1243917645443988
0.1515848484848485,0.0071968567300115215,0.0049495291256828056,1.1268569942782214
0.1515848484848485,0.009102981779915217,0.0020828577074067933,1.130103391152084
0.1515848484848485,0.011513953993264481,0.0007824560950115966,1.1315760467561868
0.1515848484848485,0.014563484775012445,-0.0007554417712485328,1.1333176578782418
0.1515848484848485,0.018420699693267165,-0.0007554417709270123,1.1333176578778776
0.1515848484848485,0.023299518105153717,-0.0007554417712469785,1.13331765787824
0.1515848484848485,0.029470517025518096,-0.0007554417712500872,1.1333176578782436
0.1515848484848485,0.037275937203149416,-0.0007554417712385408,1.1333176578782305
0.1515848484848485,0.04714866363457394,-0.0007554417712520856,1.133317657878246
0.1515848484848485,0.05963623316594643,-0.0007554417712511974,1.1333176578782447
0.1515848484848485,0.07543120063354623,-0.0007554417712238859,1.1333176578782138
0.1515848484848485,0.09540954763499944,-0.0007554417711752581,1.1333176578781587
0.1515848484848485,0.1206792640639329,-0.0007554417712556383,1.1333176578782498
0.1515848484848485,0.15264179671752334,-0.0007554417711586048,1.13331765787814
0.1515848484848485,0.19306977288832497,-0.0007554417712454242,1.1333176578782385
0.1515848484848485,0.244205309454865,-0.0007554417712047901,1.1333176578781923
0.1515848484848485,0.30888435964774846,-0.0007554417711936878,1.1333176578781798
0.1515848484848485,0.3906939937054621,-0.0007554417712274386,1.133317657878218
0.1515848484848485,0.49417133613238384,-0.0007554417712432038,1.1333176578782358
0.1515848484848485,0.6250551925273976,-0.0007554417710036176,1.1333176578779645
0.1515848484848485,0.7906043210907702,-0.0007554417712152262,1.133317657878204
0.1515848484848485,1.0,-0.0007554417711428396,1.133317657878122
0.15663434343434343,1e-05,0.023504179080213516,1.1058445555229537
0.15663434343434343,1.2648552168552958e-05,0.022972909418699117,1.1064461983053537
0.15663434343434343,1.5998587196060572e-05,0.022299930483367536,1.107208321476467
0.15663434343434343,2.0235896477251556e-05,0.021447134807665358,1.1081740802997464
0.15663434343434343,2.559547922699533e-05,0.020367096919051475,1.1093971823277275
0.15663434343434343,3.237457542817647e-05,0.01899693948874137,1.1109488337552682
0.15663434343434343,4.094915062380427e-05,0.017258101116271907,1.1129180023947394
0.15663434343434343,0.00010481131341546853,0.004107057022292082,1.1278110620466193
0.15663434343434343,0.00013257113655901095,-0.0017197263242281213,1.1344096736350353
0.15663434343434343,0.00021209508879201905,-0.015410734872716825,1.1499142225932721
0.15663434343434343,0.0002682695795279727,-0.02409672545066721,1.159750778146477
0.15663434343434343,0.000339322177189533,-0.03312001838942069,1.1699693158559479
0.15663434343434343,0.00042919342601287783,-0.04485783590224224,1.1832619498971764
0.15663434343434343,0.0005428675439323859,-0.059275763608849896,1.1995897072871236
0.15663434343434343,0.0006866488450042998,-0.07706218785906627,1.2197321595106225
0.15663434343434343,0.000868511373751353,-0.07573018011212596,1.2182237111554814
0.15663434343434343,0.0010985411419875584,-0.07008379009348453,1.2118293881827602
0.15663434343434343,0.0013894954943731374,-0.06305262743032425,1.2038668626056122
0.15663434343434343,0.001757510624854793,-0.05433561443356649,1.1939951753373474
0.15663434343434343,0.0022229964825261957,-0.04359234547765034,1.1818288298918256
0.15663434343434343,0.002811768697974231,-0.030456403290281653,1.1669528725775555
0.15663434343434343,0.004498432668969444,0.0044122717791401644,1.1274654178872743
0.15663434343434343,0.005689866029018299,0.005005946571250974,1.126793103656591
0.15663434343434343,0.0071968567300115215,0.0026785501917402366,1.129428791961331
0.15663434343434343,0.009102981779915217,-0.0005026479143896978,1.1330313784039339
0.15663434343434343,0.011513953993264481,-0.0007554417712534178,1.1333176578782473
0.15663434343434343,0.014563484775012445,-0.0007554417692019477,1.133317657875924
0.15663434343434343,0.018420699693267165,-0.0007554417712305472,1.1333176578782214
