lambda_1,lambda_tv,r2,mse
0.015152484848484847,0.0013894954943731374,-0.42247657866920485,1.5797660992263878
0.015152484848484847,0.001757510624854793,-0.3957893583672032,1.5501279550573424
0.015152484848484847,0.0022229964825261957,-0.35371354474174055,1.5033996328061179
0.015152484848484847,0.002811768697974231,-0.33661348562653304,1.4844087445974383
0.015152484848484847,0.0035564803062231283,-0.33990826544742325,1.488067842781204
0.015152484848484847,0.004498432668969444,-0.3402182784111478,1.4884121352481288
0.015152484848484847,0.005689866029018299,-0.313858802825304,1.4591379759766563
0.015152484848484847,0.0071968567300115215,-0.3167265171666509,1.4623227861638042
0.015152484848484847,0.009102981779915217,-0.3446783255156527,1.4933653494678252
0.015152484848484847,0.011513953993264481,-0.37752356381946384,1.5298424308985203
0.015152484848484847,0.014563484775012445,-0.39125125230275537,1.5450880505535962
0.015152484848484847,0.018420699693267165,-0.38203865494369316,1.5348567755984157
0.015152484848484847,0.023299518105153717,-0.38762935739587645,1.5410656667234168
0.015152484848484847,0.029470517025518096,-0.4055346587997597,1.5609508364186173
0.015152484848484847,0.037275937203149416,-0.43871647063010477,1.5978017077978348
0.015152484848484847,0.04714866363457394,-0.48754529809174163,1.652029754463485
0.015152484848484847,0.05963623316594643,-0.5556766267429709,1.7276946651639187
0.015152484848484847,0.07543120063354623,-0.6490781618007129,1.8314240206503676
0.015152484848484847,0.09540954763499944,-0.7515882026229423,1.9452690496298786
0.015152484848484847,0.1206792640639329,-0.7817335928994844,1.978747748907573
0.015152484848484847,0.15264179671752334,-0.8474857330769587,2.0517703937521956
0.015152484848484847,0.19306977288832497,-0.8770133044041073,2.0845629591094115
0.015152484848484847,0.244205309454865,-0.8770134069232443,2.084563072964542
0.015152484848484847,0.30888435964774846,-0.8770133315649145,2.084562989273509
0.015152484848484847,0.3906939937054621,-0.8770133827911339,2.084563046164038
0.015152484848484847,0.49417133613238384,-0.8770132688858023,2.0845629196636906
